Gene_id	dsc_1	dsc_3	dsc_5	dsc_7	dsc_9	dsc_2	dsc_4	dsc_6	dsc_8	dsc_10	dsc_27	dsc_28	dsc_29	dsc_30	dsc_31
ENSG00000286584	0	1	0	5	2	3	6	2	2	1	6	12	7	8	0
ENSG00000183833	2	3	1	2	7	0	4	0	4	4	2	9	11	5	0
ENSG00000285585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144852	2	1	6	7	9	2	1	7	3	9	5	5	9	6	0
ENSG00000240471	0	0	0	0	0	0	1	0	1	2	0	0	1	0	0
ENSG00000082701	2343	2526	2646	2613	2603	3290	3111	2198	3425	2559	2420	2896	3035	2484	3
ENSG00000239835	0	0	0	0	0	0	0	0	0	4	0	0	2	1	0
ENSG00000241546	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ENSG00000242622	18	17	14	15	13	17	21	7	17	16	33	42	26	29	0
ENSG00000244308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175697	11	16	4	10	3	4	7	4	8	0	6	11	8	7	0
ENSG00000206721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240882	3	2	0	0	0	0	2	0	1	2	3	1	1	3	0
ENSG00000163428	1335	1526	1581	1538	1425	1946	1920	1334	2294	1603	1705	2157	2293	1644	1
ENSG00000240661	0	2	5	1	0	4	2	0	0	1	4	3	0	6	0
ENSG00000282950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163430	11152	11847	9816	9135	7897	16478	10513	6348	10364	5540	14137	15119	12213	9999	14
ENSG00000284121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286735	0	0	0	2	0	2	0	0	0	0	5	1	9	2	0
ENSG00000240774	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000244441	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000065518	864	903	945	757	939	1295	1110	802	1134	988	1152	1307	1100	982	1
ENSG00000113924	3	1	0	0	0	0	0	0	0	1	2	0	3	1	0
ENSG00000144840	378	403	448	406	456	416	322	303	430	368	454	600	495	445	0
ENSG00000240452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243257	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000153767	246	265	210	196	252	332	299	225	378	276	270	382	301	234	0
ENSG00000213371	1	3	2	0	2	1	8	2	4	9	5	3	2	2	0
ENSG00000286827	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0
ENSG00000243593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145087	1	0	2	0	2	1	0	0	0	0	0	1	3	3	0
ENSG00000270782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287022	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
ENSG00000051341	44	76	85	67	80	68	103	119	72	87	52	95	155	138	0
ENSG00000242445	4	5	1	3	7	3	9	5	3	13	8	15	6	20	8
ENSG00000186103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180353	26	7	3	8	6	18	11	2	8	8	19	20	6	18	0
ENSG00000243544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222057	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000173230	1660	2040	2201	2776	1859	2647	3122	2451	2660	2429	3363	3918	4798	3561	5
ENSG00000173226	175	281	283	222	250	287	403	252	262	211	367	645	611	381	1
ENSG00000145088	12	13	23	7	10	11	13	10	7	10	15	33	20	30	0
ENSG00000163406	2	17	6	5	7	2	5	1	8	2	14	31	28	18	0
ENSG00000145103	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000202388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000036828	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000240236	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
ENSG00000121552	5	0	0	0	0	1	1	0	1	0	1	0	0	0	0
ENSG00000160124	124	163	156	133	154	210	170	148	144	165	196	233	267	197	0
ENSG00000114023	315	312	292	272	279	451	409	313	391	358	492	475	444	438	0
ENSG00000196981	170	214	204	176	204	261	204	161	228	218	269	331	307	236	0
ENSG00000272758	8	10	17	9	5	11	17	10	11	7	17	18	33	29	0
ENSG00000242531	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
ENSG00000114030	1111	1035	1223	1154	1157	1793	1445	1305	1940	1448	1511	1450	1669	1353	3
ENSG00000275348	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0
ENSG00000287207	1	0	4	1	1	1	0	0	2	1	1	0	0	0	0
ENSG00000138496	569	818	907	769	865	977	1018	881	1056	956	821	1292	1462	994	0
ENSG00000163840	712	793	1015	815	859	1091	1102	939	1197	1044	789	1093	1310	872	0
ENSG00000173200	20	17	60	22	21	18	21	46	14	18	57	70	173	50	0
ENSG00000243918	0	0	0	1	5	0	0	0	0	3	2	3	0	1	1
ENSG00000173193	1105	1365	1562	1317	1123	1703	1800	1473	1824	1564	1770	1996	2099	1351	1
ENSG00000169087	103	117	105	105	126	165	149	103	158	120	204	259	307	200	0
ENSG00000138463	308	375	350	279	356	401	441	310	365	301	310	467	403	335	0
ENSG00000273033	95	138	156	111	131	186	191	103	151	119	197	251	246	187	0
ENSG00000082684	1	0	0	0	0	1	1	0	1	0	3	0	1	0	0
ENSG00000065485	902	779	730	714	586	1168	660	543	526	416	1329	1113	921	942	0
ENSG00000284421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121542	229	295	261	277	288	399	338	220	377	316	322	427	410	376	0
ENSG00000273454	1	1	4	1	0	2	5	3	4	2	2	3	0	3	0
ENSG00000173175	36	30	30	37	31	25	12	5	11	12	52	36	24	39	0
ENSG00000272678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206527	1074	1047	1428	943	1310	1678	1236	1198	1340	1373	1323	1425	1833	1040	0
ENSG00000239523	11	22	11	18	14	23	18	17	13	12	17	24	26	32	0
ENSG00000065534	1366	943	1588	1227	1131	1608	613	840	770	617	1749	1295	2154	1274	0
ENSG00000250174	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0
ENSG00000273123	0	3	0	0	1	0	1	0	0	1	5	1	3	0	0
ENSG00000207002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175455	258	457	445	535	380	380	601	447	416	408	1464	2175	2304	1557	1
ENSG00000065371	2	0	1	1	1	1	0	1	2	0	0	0	1	2	0
ENSG00000160145	32	16	9	3	3	56	18	4	9	2	70	24	6	1	0
ENSG00000266383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240622	1	1	2	3	7	0	1	0	0	7	4	3	4	8	0
ENSG00000276656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114491	395	456	480	424	512	615	531	388	583	459	581	654	571	546	1
ENSG00000265981	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000242199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000082781	2992	5137	1821	1701	3218	3362	3626	920	991	1509	4412	6349	1929	2187	8
ENSG00000244286	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
ENSG00000280042	0	0	0	0	1	1	1	0	0	0	2	0	1	3	0
ENSG00000276626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173702	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000173706	3583	3660	4253	4407	3921	3499	3172	2612	4515	2406	3934	3866	4762	3960	6
ENSG00000252642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221955	59	43	23	17	29	51	23	15	14	11	53	33	40	36	0
ENSG00000199327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163848	955	1062	1122	935	1065	1389	1257	906	1478	1077	1090	1374	1561	1063	4
ENSG00000229048	2	2	0	1	0	0	0	0	4	0	1	4	2	2	0
ENSG00000243508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114520	690	790	754	743	822	1007	937	662	1090	817	1058	1581	1410	1107	3
ENSG00000201800	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000252965	4	6	12	5	3	6	9	6	4	11	4	9	7	7	0
ENSG00000144909	489	508	505	484	588	800	572	481	744	662	649	686	771	603	1
ENSG00000243072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242001	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000234458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243429	0	0	0	0	1	0	0	3	0	2	2	0	1	0	0
ENSG00000228963	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000239978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284624	15	24	13	5	29	21	34	16	1	11	22	35	56	15	0
ENSG00000284660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272840	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000239804	0	0	0	1	0	0	1	1	1	0	2	4	7	3	0
ENSG00000221737	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
ENSG00000242229	0	0	0	0	0	0	0	0	0	0	0	3	2	4	0
ENSG00000287617	1	1	4	6	1	0	0	1	2	0	17	25	19	17	0
ENSG00000241346	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
ENSG00000241288	35	34	55	30	32	52	38	35	35	23	199	212	262	166	0
ENSG00000241278	3	4	0	4	3	4	6	1	4	3	26	28	31	14	0
ENSG00000248787	6	5	7	10	4	2	5	10	4	7	15	19	38	11	0
ENSG00000171084	41	35	33	40	20	55	28	34	59	32	57	44	40	37	0
ENSG00000189366	3	3	1	1	5	0	0	3	3	3	12	2	2	1	0
ENSG00000241439	2	0	2	1	0	1	0	4	0	2	3	3	0	0	0
ENSG00000114547	23	41	32	18	28	53	58	55	47	50	43	58	53	43	0
ENSG00000114544	986	1238	1212	933	1293	1238	1182	1004	1263	1082	1309	1468	1341	997	1
ENSG00000248607	0	3	2	3	2	0	4	2	2	0	3	1	0	2	0
ENSG00000250012	12	18	6	12	17	13	21	15	24	17	13	25	17	19	0
ENSG00000144908	0	0	2	1	0	0	0	0	3	0	1	0	4	1	0
ENSG00000250218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000246022	0	0	3	0	1	0	0	0	1	0	2	0	0	0	0
ENSG00000287232	30	38	28	54	51	33	34	14	51	48	47	40	37	78	0
ENSG00000250934	0	4	5	4	7	0	7	3	15	7	7	5	3	5	0
ENSG00000251448	0	1	2	0	3	1	1	1	1	0	0	1	3	0	0
ENSG00000287440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163884	33	41	45	33	71	41	59	34	56	54	51	64	34	43	0
ENSG00000249833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163885	1	0	0	1	1	0	0	0	0	0	1	3	0	6	0
ENSG00000279328	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0
ENSG00000070476	467	493	461	441	524	642	650	431	686	548	884	773	772	697	0
ENSG00000159650	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0
ENSG00000180767	2	0	1	0	0	8	1	0	0	0	0	0	0	0	0
ENSG00000180697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288436	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSG00000197763	103	138	105	110	133	163	139	96	149	119	156	160	156	130	0
ENSG00000248557	3	0	2	2	1	14	2	4	6	4	4	7	17	7	0
ENSG00000198284	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000248850	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000159685	143	189	173	161	181	123	54	54	36	42	261	266	190	212	0
ENSG00000249558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280053	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
ENSG00000114554	3298	2428	2638	2393	2401	4857	2887	2273	3332	2185	5179	3008	3149	2519	0
ENSG00000287784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239620	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000244215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239921	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0
ENSG00000240562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282975	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
ENSG00000163870	630	875	764	667	747	783	799	588	710	713	1269	1089	876	879	1
ENSG00000282860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275067	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000276083	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000073111	298	516	552	360	528	332	398	325	619	367	346	459	413	422	0
ENSG00000285600	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
ENSG00000114631	239	277	209	211	239	362	307	174	278	194	385	308	179	213	0
ENSG00000114626	360	575	457	369	405	576	811	462	502	475	1184	1172	774	693	1
ENSG00000074416	1537	232	631	310	320	2072	259	364	204	200	1433	215	470	277	0
ENSG00000287143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187715	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0
ENSG00000201210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000058262	11538	10675	12070	10337	10221	15999	10605	8938	11497	8512	14139	11333	11800	10639	6
ENSG00000175792	758	801	829	712	899	1001	775	585	687	692	1188	1020	945	801	0
ENSG00000222627	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000239608	0	0	0	0	0	0	0	1	0	0	1	2	0	2	0
ENSG00000212344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132394	351	363	373	355	378	331	229	249	194	195	480	384	300	311	0
ENSG00000285619	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000179407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179348	0	1	1	1	1	2	5	1	1	0	0	0	0	0	0
ENSG00000244300	0	0	3	0	0	2	1	0	1	1	2	1	0	0	0
ENSG00000239405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198685	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000163902	7491	7921	8093	7160	7644	10441	8540	6439	8171	6685	9517	9478	8563	7773	8
ENSG00000277250	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000242551	0	0	0	2	1	0	1	0	0	0	2	1	1	4	0
ENSG00000207130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000075785	7615	9116	8988	6990	8007	10594	9274	7478	8753	7359	9326	11166	10421	8373	20
ENSG00000239503	0	0	1	0	0	0	0	0	1	0	7	0	6	4	0
ENSG00000242992	1	4	0	1	5	1	0	2	0	6	11	6	5	14	3
ENSG00000244232	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000239483	0	0	0	2	1	0	1	0	0	0	0	0	5	1	0
ENSG00000244065	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0
ENSG00000243022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242062	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
ENSG00000261159	1	3	2	4	2	1	2	1	5	4	9	10	6	9	0
ENSG00000231305	8	11	13	7	7	11	9	9	6	18	23	30	26	32	0
ENSG00000250796	2	2	4	1	0	0	3	0	2	1	3	1	6	2	0
ENSG00000287110	0	3	1	8	6	2	5	2	2	5	11	19	12	16	0
ENSG00000177646	723	861	788	662	728	969	974	760	871	705	991	1055	860	853	0
ENSG00000114656	5	8	4	5	5	9	2	7	5	4	13	17	10	21	0
ENSG00000279507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114654	0	0	0	0	0	1	0	0	0	2	1	0	1	0	0
ENSG00000249505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172780	64	52	52	33	46	60	60	32	47	32	90	54	63	42	0
ENSG00000261796	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000273174	0	3	1	1	2	1	4	5	3	2	7	6	13	1	0
ENSG00000240682	241	317	317	259	254	407	308	205	327	286	473	486	416	348	0
ENSG00000273437	1	1	2	3	1	1	0	0	2	1	8	13	5	2	0
ENSG00000169714	3157	3542	3419	2824	3701	4379	4056	2911	4336	3616	4827	5562	5173	4256	2
ENSG00000241673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181789	5691	5528	5751	4971	5222	8056	5686	4588	5586	4821	6508	5777	6183	5097	9
ENSG00000278658	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0
ENSG00000286729	0	1	10	0	3	7	3	0	3	1	3	9	6	3	0
ENSG00000183624	282	341	308	315	377	509	562	411	685	512	443	515	420	410	0
ENSG00000184897	1547	1940	1724	1209	2401	2110	2217	1607	1997	2410	2110	2070	1235	1331	2
ENSG00000206417	11	15	9	12	19	17	26	12	20	15	38	44	33	36	0
ENSG00000248916	1	0	0	0	1	0	0	0	0	1	3	0	1	1	0
ENSG00000270492	0	1	0	0	0	0	1	0	1	0	2	1	0	5	0
ENSG00000270773	0	1	0	0	0	0	0	1	0	0	1	3	0	0	0
ENSG00000244932	2	2	6	14	5	1	1	1	5	2	25	23	48	30	0
ENSG00000251474	51	85	63	77	64	60	101	60	81	59	143	218	160	132	0
ENSG00000207088	0	1	1	0	0	0	0	0	1	2	2	4	0	1	0
ENSG00000172771	3	3	1	3	1	2	3	1	3	0	4	9	1	7	0
ENSG00000129071	370	411	405	326	366	478	465	355	451	456	559	741	680	578	1
ENSG00000163913	375	491	469	416	367	675	526	431	613	365	646	749	675	567	0
ENSG00000163914	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178804	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0
ENSG00000004399	7899	8260	9369	7859	8133	12657	11536	9226	12736	9719	10663	8809	9057	7764	11
ENSG00000239437	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000248659	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172765	416	659	487	505	604	652	698	482	799	580	667	795	703	586	0
ENSG00000202412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283509	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000203644	45	55	49	59	68	63	60	57	98	48	55	72	61	50	0
ENSG00000271270	39	46	30	55	45	52	41	25	52	41	52	97	55	57	1
ENSG00000250643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170893	8	41	22	7	7	11	26	10	10	10	6	19	6	10	0
ENSG00000248459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284731	2	0	3	0	0	2	2	2	1	0	1	0	0	0	0
ENSG00000249869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251610	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000251287	4	3	2	7	1	18	3	2	9	3	18	18	13	18	0
ENSG00000248243	0	0	0	2	1	3	1	3	4	1	4	12	8	2	0
ENSG00000253540	17	13	11	19	17	35	13	6	38	10	63	35	33	42	0
ENSG00000249846	12	12	2	15	14	20	12	6	21	14	26	26	14	34	0
ENSG00000248618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288111	1	0	0	1	0	0	0	0	0	0	3	1	3	0	0
ENSG00000250580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228252	3	1	0	6	1	1	0	0	1	0	26	8	15	22	0
ENSG00000249253	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ENSG00000172752	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0
ENSG00000206384	6	0	0	0	1	4	1	0	0	1	7	1	0	0	0
ENSG00000196455	681	767	760	659	782	952	918	655	995	776	707	930	879	707	1
ENSG00000222783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232829	0	0	0	0	0	0	1	0	0	3	1	2	0	1	0
ENSG00000017260	3275	3173	3476	3279	3467	4458	3840	2843	3575	3366	4782	5225	5694	4441	6
ENSG00000284095	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000250592	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0
ENSG00000252894	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000249098	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
ENSG00000251579	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
ENSG00000034533	108	121	120	105	132	190	156	109	193	148	176	186	190	147	1
ENSG00000114670	95	69	65	74	112	74	13	16	11	8	130	140	118	88	0
ENSG00000250129	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000201550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250608	1	2	3	2	2	1	1	3	1	2	7	6	19	15	0
ENSG00000246082	3	2	3	3	2	9	1	3	0	5	7	2	4	11	0
ENSG00000198585	798	1052	838	877	1045	1208	1029	764	1071	973	1198	1093	901	1038	1
ENSG00000261167	33	41	31	30	37	47	35	39	48	25	40	63	62	49	0
ENSG00000114686	886	765	905	799	884	1256	866	732	889	769	1263	1382	1531	1139	1
ENSG00000249020	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ENSG00000248468	0	0	2	2	0	1	0	0	2	0	2	0	0	4	0
ENSG00000248530	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
ENSG00000196353	4	0	0	0	1	0	0	0	0	0	3	0	0	0	0
ENSG00000251447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240854	1	3	0	0	4	2	1	2	1	3	2	2	5	2	2
ENSG00000242899	1	0	0	0	0	5	0	0	0	0	4	1	1	6	0
ENSG00000014257	258	19	14	0	1	557	16	21	5	3	273	14	18	1	0
ENSG00000240890	0	0	0	0	1	3	0	0	0	0	2	0	0	0	0
ENSG00000213264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000138246	1821	1891	2094	2159	1947	2538	2209	1700	1905	1855	2630	2929	3114	2395	3
ENSG00000240303	2	0	1	11	2	2	1	0	4	1	4	3	5	3	0
ENSG00000274810	1	0	0	1	1	1	0	2	1	1	1	5	2	2	0
ENSG00000129048	37	4	2	0	2	120	5	4	5	1	96	8	9	10	0
ENSG00000251614	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000081307	591	615	701	670	634	884	766	604	719	667	1175	1376	1338	1095	1
ENSG00000113971	88	91	72	101	89	125	126	74	103	114	249	255	261	175	0
ENSG00000248724	0	2	0	0	0	1	0	0	0	1	4	0	0	0	0
ENSG00000249725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144868	2	15	4	4	3	0	0	0	0	1	1	8	2	3	0
ENSG00000251011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250983	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000201827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000091527	3174	3267	3281	2738	3216	4142	3296	2526	3416	2872	4279	4518	4287	3462	3
ENSG00000163781	516	807	775	745	746	793	995	721	949	807	746	1199	1243	857	1
ENSG00000242337	2	0	1	0	3	3	0	0	1	0	9	3	7	7	0
ENSG00000252641	0	0	0	0	0	1	0	2	0	0	0	1	3	0	0
ENSG00000201394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000091513	7	8	7	6	10	7	0	0	0	3	20	28	18	17	0
ENSG00000244062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144867	1092	1056	1173	982	1045	1485	1033	790	1122	896	1456	1433	1374	1190	3
ENSG00000285908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000154917	65	82	46	60	94	68	44	27	43	44	70	100	45	52	0
ENSG00000174640	3	4	0	2	0	5	6	0	2	0	0	1	0	0	0
ENSG00000243832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163785	922	1076	1086	983	1181	1419	1197	854	1172	1132	1249	1526	1541	1276	3
ENSG00000231845	0	0	5	1	0	1	0	0	0	0	0	0	3	1	0
ENSG00000240006	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0
ENSG00000260633	8	7	3	5	1	2	7	6	4	6	20	8	9	9	0
ENSG00000214289	1	1	0	0	2	4	2	1	0	4	3	4	3	2	0
ENSG00000114019	2341	1738	2169	1872	2136	3635	2287	2222	2361	2155	2794	1655	1728	1712	1
