Gene_id	dsc_1	dsc_3	dsc_5	dsc_7	dsc_9	msc_11	msc_12	msc_13	msc_14	msc_15
ENSG00000284344	0	0	0	0	0	0	0	0	0	0
ENSG00000252279	0	0	0	0	0	0	0	0	0	0
ENSG00000252729	0	0	0	0	0	0	0	0	0	0
ENSG00000237888	0	0	0	0	0	0	0	0	0	1
ENSG00000067596	1333	1744	1655	1471	1624	1608	1571	1887	1674	1724
ENSG00000175832	316	174	159	85	95	266	20	19	38	9
ENSG00000278109	0	0	0	0	0	0	0	0	0	0
ENSG00000005102	215	45	11	2	4	0	1	0	0	0
ENSG00000267440	0	1	0	0	0	2	14	0	0	0
ENSG00000267253	2	0	1	0	4	3	2	7	4	1
ENSG00000167941	0	1	0	0	0	0	1	1	1	0
ENSG00000108861	2467	2665	2838	2211	2461	7387	10476	10766	7666	8875
ENSG00000231256	2	1	0	0	0	6	10	16	1	3
ENSG00000267604	1	0	0	0	0	2	7	1	1	3
ENSG00000161647	60	59	51	79	48	57	70	54	97	97
ENSG00000161649	0	2	0	0	0	0	20	4	0	4
ENSG00000108852	177	255	187	246	274	70	152	146	164	133
ENSG00000282199	0	0	0	0	0	0	0	0	0	0
ENSG00000267496	0	0	0	0	0	0	0	0	0	0
ENSG00000267166	0	0	0	0	0	0	0	0	0	0
ENSG00000267420	0	0	0	0	0	0	0	0	0	0
ENSG00000261514	0	0	0	0	0	0	0	0	0	0
ENSG00000108849	0	0	0	0	0	0	0	0	0	0
ENSG00000131096	1	3	0	1	3	2	3	1	1	2
ENSG00000161653	29	42	42	27	51	12	30	20	25	21
ENSG00000091947	500	639	565	463	599	650	771	1056	838	977
ENSG00000221044	0	6	1	1	2	0	0	0	1	1
ENSG00000161654	278	292	326	290	315	303	306	338	281	249
ENSG00000141349	1727	2020	1852	1641	1781	2580	1673	2852	3815	2785
ENSG00000108840	1791	2542	1854	1622	2103	307	547	1717	770	1073
ENSG00000267638	0	0	0	0	0	0	2	0	0	0
ENSG00000212446	0	0	0	0	0	0	0	0	0	0
ENSG00000125319	38	51	70	38	66	151	36	23	87	65
ENSG00000161664	8	30	25	11	10	20	11	18	16	9
ENSG00000267080	100	149	141	106	120	126	169	192	136	143
ENSG00000168591	814	1125	985	906	1032	1188	1288	1650	1310	1261
ENSG00000087152	1755	1885	1985	1719	1665	2280	2631	2912	2406	2319
ENSG00000267394	6	2	2	7	4	21	15	18	17	13
ENSG00000108312	2843	3742	3333	3052	3829	2098	1955	2593	2590	2530
ENSG00000275107	0	0	0	0	0	0	0	0	0	0
ENSG00000260793	13	18	14	27	11	33	19	12	24	16
ENSG00000267691	0	1	0	2	1	0	2	1	1	0
ENSG00000004939	0	0	0	1	0	2	3	0	0	0
ENSG00000285486	0	0	0	0	0	0	0	0	0	0
ENSG00000239702	0	0	0	0	0	0	0	0	0	0
ENSG00000267750	2	1	1	1	3	3	1	2	3	0
ENSG00000221496	0	0	0	0	0	0	0	0	0	0
ENSG00000252628	0	0	0	0	0	0	0	0	0	0
ENSG00000108309	53	40	24	30	33	14	27	30	42	41
ENSG00000013306	1826	2087	2050	1663	1993	2611	2814	3204	3354	3368
ENSG00000267211	0	0	0	0	0	2	4	0	0	0
ENSG00000030582	12026	17820	14942	10579	11882	15732	17019	22081	23643	24516
ENSG00000161682	212	277	202	134	346	139	199	220	188	317
ENSG00000267634	0	0	0	1	0	0	0	0	0	0
ENSG00000005961	5	10	1	10	11	6	5	2	1	0
ENSG00000186566	1267	1633	1641	1613	1748	1646	1720	1643	1655	1567
ENSG00000240589	0	0	0	0	0	0	0	0	0	1
ENSG00000283045	0	0	0	0	0	0	0	0	0	0
ENSG00000180340	896	687	715	528	612	333	293	558	507	357
ENSG00000271222	0	0	0	0	0	0	0	0	0	0
ENSG00000267384	0	0	0	0	0	0	0	0	0	0
ENSG00000266979	1	0	0	0	0	1	0	0	0	0
ENSG00000180336	21	10	13	11	13	27	34	22	19	22
ENSG00000180329	489	463	496	461	491	1075	1277	908	912	684
ENSG00000267160	2	2	4	5	3	1	6	8	5	5
ENSG00000279879	4	10	5	7	9	9	13	12	5	6
ENSG00000161692	103	183	202	139	137	518	109	221	341	235
ENSG00000264251	0	0	0	0	0	0	0	0	0	0
ENSG00000240305	0	0	0	0	0	0	0	0	0	0
ENSG00000073670	35	58	41	20	32	56	104	59	70	65
ENSG00000267505	39	20	35	25	18	7	3	1	1	0
ENSG00000267405	40	9	43	11	7	6	1	0	4	1
ENSG00000182963	2219	2340	3032	3406	3069	964	945	588	784	643
ENSG00000131097	1	0	3	1	3	1	4	0	1	2
ENSG00000108883	2673	3067	3409	2818	3185	3651	2814	3523	3504	3478
ENSG00000264540	0	0	0	0	0	0	0	0	0	2
ENSG00000167131	0	4	1	3	2	1	0	0	0	1
ENSG00000214447	0	0	0	0	0	0	0	0	0	0
ENSG00000131095	46	58	49	60	55	7	15	13	3	2
ENSG00000186185	137	302	327	305	292	448	9	4	176	150
ENSG00000278223	0	0	0	1	0	0	0	0	0	0
ENSG00000267334	0	1	1	1	1	0	0	0	0	0
ENSG00000131094	333	502	320	299	654	8	3	7	22	19
ENSG00000267788	0	0	0	0	2	0	1	0	0	0
ENSG00000172992	598	768	708	603	616	912	940	1682	1257	1071
ENSG00000136448	2643	2929	3284	2869	3178	4324	4865	5443	4686	4447
ENSG00000200888	0	0	0	0	0	0	0	0	0	0
ENSG00000161714	1418	1923	1976	1525	2030	929	1089	1291	1415	2263
ENSG00000277249	0	0	0	0	0	0	2	1	0	1
ENSG00000181513	115	208	137	164	137	249	229	375	362	371
ENSG00000276728	18	9	15	15	25	18	17	27	26	16
ENSG00000186834	1648	1878	2021	1706	2224	3713	2973	3582	3893	3653
ENSG00000224505	0	0	0	1	1	0	1	0	0	2
ENSG00000168517	33	52	33	43	40	46	76	117	79	81
ENSG00000267288	8	20	28	20	26	5	3	4	6	2
ENSG00000267121	3	4	9	7	10	12	7	6	15	10
ENSG00000184922	248	302	367	268	324	248	429	328	436	304
ENSG00000233175	0	0	2	2	1	1	8	0	1	2
ENSG00000233483	2	5	2	1	5	3	7	10	7	6
ENSG00000267278	33	63	63	69	37	52	90	76	49	49
ENSG00000184361	1	0	0	1	0	2	3	1	1	1
ENSG00000006062	161	198	194	204	171	133	132	215	159	142
ENSG00000285757	0	0	0	0	0	0	0	0	0	0
ENSG00000199953	0	0	0	0	0	0	0	0	0	0
ENSG00000267446	0	0	0	0	0	0	0	0	0	0
ENSG00000159314	19	39	30	43	21	116	112	98	107	58
ENSG00000267344	0	0	0	1	0	1	1	0	2	0
ENSG00000225190	925	1002	895	913	889	1091	1512	1243	1197	1269
ENSG00000236234	0	1	0	0	0	0	0	1	0	1
ENSG00000284055	0	0	0	0	0	0	0	0	0	0
ENSG00000214425	61	102	105	124	100	89	28	40	75	65
ENSG00000278770	0	0	0	0	0	0	0	0	0	0
ENSG00000266918	0	0	0	1	1	0	0	0	0	0
ENSG00000131484	0	0	0	0	0	0	0	0	0	0
ENSG00000267198	0	6	2	5	1	1	2	6	1	0
ENSG00000267246	2	0	2	2	1	0	2	2	1	1
ENSG00000266504	0	0	0	0	0	0	0	0	0	0
ENSG00000264070	17	15	17	13	12	12	4	6	8	10
ENSG00000285668	0	2	5	1	2	0	0	2	1	3
ENSG00000280022	1	1	11	4	5	1	2	2	2	1
ENSG00000263503	0	0	0	2	1	1	0	0	1	0
ENSG00000204652	0	1	2	1	4	7	3	2	6	6
ENSG00000204650	130	156	162	157	146	69	187	71	79	50
ENSG00000263715	0	0	0	0	0	0	0	0	0	0
ENSG00000265547	0	0	0	0	0	0	0	0	1	0
ENSG00000265964	0	0	0	0	0	0	0	0	0	0
ENSG00000120088	0	0	1	0	0	0	0	0	0	0
ENSG00000264589	1	0	0	0	0	0	1	0	0	0
ENSG00000185294	0	0	0	0	0	0	0	0	0	0
ENSG00000186868	41	49	32	34	65	164	782	1574	705	951
ENSG00000279685	0	0	0	0	0	0	0	0	0	0
ENSG00000262881	0	0	0	0	0	0	0	0	0	0
ENSG00000274883	0	0	0	0	0	0	0	0	0	0
ENSG00000256762	0	0	0	0	0	0	0	1	0	0
ENSG00000120071	805	1111	1018	944	950	1035	1052	1224	989	861
ENSG00000262372	0	0	0	0	0	0	0	0	0	0
ENSG00000214401	21	37	22	9	19	15	30	50	26	17
ENSG00000238723	0	0	0	0	0	0	0	0	0	0
ENSG00000262500	0	0	0	0	3	0	0	0	0	0
ENSG00000262539	0	0	0	0	0	0	0	0	0	0
ENSG00000261575	1	0	1	1	0	10	4	1	6	0
ENSG00000228696	11	12	6	6	1	20	7	16	2	2
ENSG00000176681	24	13	14	7	4	16	8	8	4	4
ENSG00000265411	0	0	0	0	0	0	0	0	0	0
ENSG00000260075	6	2	0	5	0	7	0	3	2	0
ENSG00000266497	0	0	1	0	0	0	0	0	0	0
ENSG00000238083	34	44	53	51	30	41	23	46	54	35
ENSG00000185829	11	14	25	55	16	17	12	8	20	10
ENSG00000265315	0	0	0	0	0	0	0	0	0	0
ENSG00000232300	0	2	6	4	4	1	1	3	5	0
ENSG00000073969	689	768	768	777	758	1064	1309	1229	1269	871
ENSG00000213326	3	3	6	1	10	15	17	19	32	7
ENSG00000108379	35	42	54	57	36	23	85	59	36	27
ENSG00000158955	0	0	0	0	1	0	0	0	0	0
ENSG00000262031	0	0	0	0	0	0	0	0	0	0
ENSG00000261886	1	0	0	0	0	0	0	1	1	1
ENSG00000210709	0	0	0	0	0	0	0	0	0	0
ENSG00000108433	885	866	869	837	839	664	603	962	757	779
ENSG00000262633	0	0	0	0	0	0	0	0	0	0
ENSG00000264999	0	0	0	0	0	0	0	0	0	0
ENSG00000179673	0	0	0	0	1	0	0	3	0	1
ENSG00000263142	0	0	0	0	0	1	0	0	0	1
ENSG00000262879	484	566	600	597	637	363	497	603	483	648
ENSG00000277198	0	0	0	0	0	0	0	0	0	0
ENSG00000004897	1489	1420	1611	1451	1465	2246	1711	1492	1691	1323
ENSG00000239291	0	1	1	0	0	0	0	0	0	0
ENSG00000262265	2	1	1	0	2	1	0	0	0	1
ENSG00000261872	0	0	0	0	0	0	0	0	1	0
ENSG00000198336	1	1	1	0	1	2	1	0	0	1
ENSG00000259207	153	160	194	177	143	549	635	582	426	580
ENSG00000259753	0	0	0	0	0	0	1	0	0	0
ENSG00000238419	0	0	0	0	0	0	2	1	0	0
ENSG00000276790	0	0	0	0	0	0	1	1	0	0
ENSG00000263293	2	3	1	0	2	1	9	3	1	2
ENSG00000178852	20	17	20	19	30	39	45	18	29	22
ENSG00000253347	0	2	1	1	1	1	2	0	1	0
ENSG00000228782	15	27	17	29	21	46	30	74	56	67
ENSG00000141279	1256	1547	1637	1514	1337	2148	2520	2706	2500	2343
ENSG00000206734	0	0	0	0	0	0	1	0	0	0
ENSG00000263766	3	6	8	11	3	1	2	8	4	3
ENSG00000108424	5033	5091	5770	5268	5450	8714	6354	6808	8326	7122
ENSG00000264558	0	0	0	0	0	0	0	0	0	0
ENSG00000198933	296	448	352	329	329	380	618	783	494	389
ENSG00000073861	0	2	0	0	2	1	1	0	0	1
ENSG00000006025	182	300	259	286	246	229	317	571	415	461
ENSG00000159111	577	702	641	526	624	962	1191	1631	1315	1392
ENSG00000141294	15	23	34	25	19	20	20	19	16	11
ENSG00000141295	249	377	338	241	210	336	490	663	379	418
ENSG00000189120	3	4	6	5	0	1	31	2	0	7
ENSG00000264243	0	0	0	0	0	0	0	0	0	0
ENSG00000266821	1	0	0	0	0	0	0	0	0	2
ENSG00000264920	38	47	47	38	68	38	54	104	76	68
ENSG00000167182	775	1116	999	894	939	781	684	986	864	909
ENSG00000234494	38	54	44	60	88	30	44	32	23	37
ENSG00000266601	2	4	2	7	7	5	1	5	3	8
ENSG00000108439	386	404	466	448	364	578	570	715	556	515
ENSG00000263798	0	0	0	0	0	0	0	0	0	0
ENSG00000264019	0	0	0	0	0	0	0	0	0	0
ENSG00000167183	1	2	0	1	3	1	2	1	1	1
ENSG00000108465	68	161	111	184	99	114	62	85	150	148
ENSG00000264701	0	0	0	0	0	0	0	1	0	0
ENSG00000005243	504	358	335	308	374	336	407	491	418	426
ENSG00000207947	0	0	0	0	0	0	0	0	0	0
ENSG00000263412	1	2	5	0	5	3	10	4	7	4
ENSG00000082641	5848	6539	6914	6353	7166	8094	10507	11445	10415	10333
ENSG00000266341	0	0	0	0	0	0	0	0	0	0
ENSG00000278765	5	4	6	6	2	7	2	5	16	8
ENSG00000108468	1468	1785	1634	1380	1693	1926	1678	2236	2030	1616
ENSG00000206954	0	2	0	0	0	0	0	0	0	0
ENSG00000002919	458	401	522	383	469	760	696	814	655	600
ENSG00000141293	10	11	15	11	8	0	3	5	4	5
ENSG00000221739	0	0	0	0	0	0	0	0	0	0
ENSG00000263787	0	0	0	0	0	1	0	0	0	0
ENSG00000207306	0	0	0	0	0	0	0	0	0	0
ENSG00000235300	0	0	0	0	0	0	0	0	0	0
ENSG00000266222	0	0	0	0	0	0	0	0	0	0
ENSG00000200538	0	0	0	0	0	0	0	0	0	0
ENSG00000264451	0	0	0	0	0	0	0	0	0	0
ENSG00000206805	0	0	0	0	0	0	0	0	0	0
ENSG00000120094	0	0	0	0	0	0	0	0	0	0
ENSG00000173917	398	325	381	283	348	232	325	276	203	147
ENSG00000230148	14	27	24	26	17	21	23	27	28	11
ENSG00000120093	136	201	180	189	159	116	112	92	105	91
ENSG00000233101	2	12	13	21	11	3	18	2	8	11
ENSG00000239552	0	0	3	3	0	0	1	0	1	1
ENSG00000182742	117	138	155	96	127	180	178	144	137	102
ENSG00000257178	0	2	0	0	0	0	0	0	0	0
ENSG00000284038	0	0	0	0	0	0	0	0	0	0
ENSG00000120075	50	86	58	74	68	40	59	55	49	42
ENSG00000108511	54	71	90	66	84	72	85	78	69	61
ENSG00000260027	555	680	616	508	772	615	752	928	794	774
ENSG00000120068	40	48	31	46	64	5	62	34	21	31
ENSG00000170689	223	261	325	297	392	7	65	14	2	1
ENSG00000242207	16	17	31	17	35	0	3	0	0	0
ENSG00000210741	4	6	13	2	3	0	0	0	0	0
ENSG00000272763	143	222	225	178	221	2	10	0	0	0
ENSG00000244649	48	45	51	20	68	26	100	10	0	0
ENSG00000244559	0	0	0	0	0	0	0	0	0	0
ENSG00000242067	1	3	1	0	0	7	1	4	5	1
ENSG00000241788	0	0	0	0	0	0	0	0	0	0
ENSG00000159182	0	0	0	0	0	2	34	4	0	0
ENSG00000229637	0	1	0	0	1	23	134	21	3	10
ENSG00000273750	0	0	0	0	0	0	0	0	0	0
ENSG00000277542	0	0	0	0	0	0	0	0	0	0
ENSG00000263602	0	0	0	0	0	0	0	0	0	0
ENSG00000159184	5	14	0	0	1	1190	8645	901	126	112
ENSG00000242407	0	0	0	0	0	0	0	0	0	0
ENSG00000170703	0	0	0	0	0	20	141	16	1	0
ENSG00000244514	0	0	0	0	0	0	0	0	0	0
ENSG00000136436	1039	1198	1142	1118	1233	1460	1944	1918	1659	1281
ENSG00000248278	2	6	6	9	4	17	25	21	10	15
ENSG00000212565	0	0	0	0	0	0	0	0	0	0
ENSG00000248895	0	0	0	0	0	0	0	0	0	0
ENSG00000159199	709	824	773	577	754	1083	925	1076	1107	984
ENSG00000270781	0	0	0	0	0	0	1	2	2	0
ENSG00000159202	2662	2888	2734	2445	2877	3677	4317	4168	4072	3486
ENSG00000159210	1034	1235	1057	946	1255	1033	1219	1548	1317	1269
ENSG00000230532	0	0	0	0	0	0	0	0	0	0
ENSG00000200903	0	0	0	0	0	0	0	0	0	0
ENSG00000238804	0	0	0	0	0	0	0	0	0	0
ENSG00000159224	0	1	0	0	0	0	0	0	0	0
ENSG00000250838	0	0	0	0	0	0	0	0	0	0
ENSG00000159217	9	2	15	20	20	2	2	0	0	0
ENSG00000251461	0	0	0	0	0	0	0	0	0	0
ENSG00000255851	0	0	0	0	0	0	0	0	0	0
ENSG00000252636	0	0	0	0	0	0	0	0	0	0
ENSG00000251550	0	0	0	2	0	0	0	1	0	0
ENSG00000248883	0	0	0	0	0	0	0	0	0	0
ENSG00000167080	0	0	1	0	0	0	0	0	0	0
ENSG00000240995	0	0	0	0	0	0	0	0	0	0
ENSG00000167083	0	2	3	0	0	0	0	0	0	0
ENSG00000108798	6	10	7	5	26	0	2	0	0	0
ENSG00000173868	0	2	1	1	0	2	5	2	3	1
ENSG00000177369	0	0	0	0	0	1	1	0	0	0
ENSG00000273500	0	0	0	0	0	0	1	0	0	0
ENSG00000198740	346	401	490	476	464	344	709	632	499	470
ENSG00000248714	6	8	10	8	6	5	4	2	9	11
ENSG00000262039	0	0	7	1	1	0	6	4	2	1
ENSG00000250948	1	2	0	1	2	1	6	3	5	1
ENSG00000186244	0	0	0	0	0	0	0	0	0	0
ENSG00000167085	1176	1115	1238	1115	1283	2453	2201	2166	2288	1938
ENSG00000250186	0	0	0	0	0	0	0	0	0	0
ENSG00000207127	0	0	0	0	0	0	0	0	0	0
ENSG00000229944	12	17	11	4	16	8	10	7	8	6
ENSG00000249497	0	0	0	0	3	0	0	0	0	0
ENSG00000279036	8	9	6	8	7	0	0	0	0	0
ENSG00000064300	78624	89503	79854	74902	82649	550	83	94	50	101
ENSG00000249906	34	25	42	29	31	0	0	0	0	0
ENSG00000277478	0	5	2	4	4	0	0	0	0	0
ENSG00000250310	1	2	2	4	4	0	0	0	0	0
ENSG00000182575	307	586	228	343	527	2	13	14	11	8
ENSG00000121067	748	850	785	750	969	607	832	1131	848	717
ENSG00000121073	1158	1271	1389	1142	1183	1117	1365	1461	1320	1255
ENSG00000250751	1	0	0	3	0	0	0	0	0	0
ENSG00000121104	81	91	99	71	129	210	365	479	325	365
ENSG00000136504	1501	1883	1880	1696	1916	1165	1346	1435	1376	1261
ENSG00000235183	0	0	0	0	0	0	0	0	0	0
ENSG00000262837	0	0	0	0	1	0	0	0	0	0
ENSG00000176358	0	0	0	2	1	1	0	0	1	1
ENSG00000204584	1	0	4	3	1	1	1	1	1	1
ENSG00000248954	0	0	0	0	0	0	0	0	0	0
ENSG00000254039	0	0	0	0	0	0	0	0	0	0
ENSG00000249176	0	0	0	0	0	0	0	0	0	0
ENSG00000199492	0	0	0	0	0	0	0	0	0	0
ENSG00000108813	1	3	1	0	6	0	3	1	1	0
ENSG00000064195	16	8	2	0	4	2	1	0	0	1
ENSG00000248172	0	0	0	0	0	0	0	0	0	0
ENSG00000246640	2	9	7	6	13	1	0	0	0	0
ENSG00000005884	9473	17249	16740	11051	13597	2433	781	1116	1456	1053
ENSG00000276851	6	6	7	9	1	2	3	2	0	0
ENSG00000005882	508	770	530	522	527	538	625	1417	880	973
ENSG00000275025	0	0	0	0	0	1	0	0	0	0
ENSG00000250282	0	0	0	0	0	0	1	0	0	1
ENSG00000167100	139	147	184	162	233	8	39	27	7	14
ENSG00000108819	2285	3007	2961	2493	2819	2042	2209	2915	2283	2369
ENSG00000236472	0	0	0	0	1	0	0	0	0	2
ENSG00000253730	1	3	2	2	1	3	4	5	7	2
ENSG00000261959	15	19	12	19	6	25	29	19	35	14
ENSG00000108823	14	28	7	42	11	41	28	14	24	14
ENSG00000188662	85	83	62	65	33	164	220	152	158	116
ENSG00000108821	363840	204438	146179	127282	134440	14	15	16	45	50
ENSG00000249406	4	3	2	2	2	0	0	0	0	0
ENSG00000263176	0	0	0	0	0	0	0	0	0	0
ENSG00000249838	0	0	0	0	0	0	0	0	0	0
ENSG00000167105	49	56	33	44	31	1	0	0	0	0
ENSG00000251179	1	0	0	1	0	0	0	0	0	0
ENSG00000015532	928	988	908	842	960	1041	1092	1216	1014	1141
ENSG00000279792	3	2	1	5	2	6	2	7	3	5
ENSG00000108826	489	456	442	433	512	684	545	680	725	579
ENSG00000154920	28	42	50	63	35	91	17	9	46	30
ENSG00000108829	3841	3004	3582	2810	3248	4284	2692	2718	2876	2589
ENSG00000206824	0	0	0	0	0	0	0	0	1	0
ENSG00000253102	0	0	0	2	0	0	0	0	4	0
ENSG00000167107	118	127	120	68	43	1867	2081	4258	3232	3728
ENSG00000262759	0	0	0	0	0	0	0	0	0	0
ENSG00000136457	0	1	0	0	1	16	2	14	11	31
ENSG00000275897	0	0	0	0	0	12	8	14	5	7
ENSG00000136444	418	533	507	420	490	630	717	498	589	597
ENSG00000249451	1	0	0	0	0	0	0	0	0	1
ENSG00000136449	5	2	10	15	5	5	19	12	1	4
ENSG00000250286	0	0	4	0	0	2	2	1	0	0
ENSG00000049283	0	0	0	0	3	4	3	0	1	1
ENSG00000006282	1003	1026	1036	713	654	2700	3967	2625	2642	2291
ENSG00000250107	2	3	0	0	0	4	4	0	0	1
ENSG00000006283	85	18	9	5	8	2	1	0	1	0
ENSG00000250976	0	0	0	0	0	0	0	0	0	0
ENSG00000251239	0	0	0	0	0	0	0	0	0	0
ENSG00000108846	170	178	107	103	87	6	0	1	0	0
ENSG00000154945	1770	2233	2240	1968	2261	1480	1430	1575	1495	1629
ENSG00000262967	0	0	0	0	0	0	0	0	0	0
ENSG00000201340	0	0	0	0	0	0	0	0	0	0
ENSG00000108848	698	978	968	976	849	1064	716	751	952	707
ENSG00000278963	0	0	0	0	0	0	1	0	0	0
ENSG00000167117	0	0	0	0	0	0	0	0	0	0
ENSG00000278672	0	0	0	0	0	0	0	0	0	0
ENSG00000285829	0	0	0	0	0	0	0	0	0	0
ENSG00000248702	0	0	0	0	0	0	0	0	0	0
ENSG00000173714	2	0	0	0	0	1	0	0	0	0
ENSG00000261976	0	0	0	0	0	0	0	0	0	0
ENSG00000243521	0	0	0	0	0	0	0	0	0	0
ENSG00000141232	544	368	451	353	333	1498	3490	2650	1289	772
ENSG00000229980	7	11	11	4	5	18	20	40	18	11
ENSG00000262006	0	0	0	0	0	0	0	0	0	0
ENSG00000247011	0	0	1	0	1	0	6	1	0	0
ENSG00000251665	0	0	0	0	0	0	0	0	0	0
ENSG00000008294	3671	5049	4588	4166	3924	3429	3617	3562	4009	3777
ENSG00000249870	0	0	0	0	0	0	0	0	1	0
ENSG00000239672	663	579	654	523	624	1163	562	532	745	657
ENSG00000011052	6	4	2	8	2	5	3	14	7	5
ENSG00000243678	96	374	111	88	107	160	197	563	203	196
ENSG00000011258	306	445	362	372	377	252	317	356	263	267
ENSG00000279089	8	12	3	16	13	9	5	8	12	6
ENSG00000264895	0	0	0	0	0	0	0	0	1	0
ENSG00000011260	411	490	584	381	492	934	996	947	819	635
ENSG00000249383	0	0	0	0	0	0	2	0	0	0
ENSG00000249982	0	0	0	0	0	0	0	0	0	0
ENSG00000249658	0	0	0	0	0	0	0	0	0	0
ENSG00000267452	1	0	0	2	0	2	0	0	0	0
ENSG00000187504	0	0	1	0	8	3	3	7	4	0
ENSG00000154975	5	7	4	18	16	0	0	0	0	0
ENSG00000279743	0	0	0	0	0	0	0	0	0	0
ENSG00000263317	0	0	0	0	1	0	0	0	0	0
ENSG00000226364	0	0	0	0	0	0	0	0	0	0
ENSG00000227011	0	0	0	0	0	0	0	0	0	0
ENSG00000262902	35	98	32	13	175	609	244	873	783	382
ENSG00000285939	0	0	0	0	0	0	0	0	0	0
ENSG00000263252	0	0	0	0	0	0	0	0	0	0
ENSG00000262271	0	0	0	0	0	0	0	0	0	0
ENSG00000262518	0	0	0	0	0	0	0	0	0	0
ENSG00000262384	0	0	0	0	0	0	0	0	0	0
ENSG00000233380	2	6	0	0	10	15	11	19	17	7
ENSG00000141200	0	0	0	0	0	0	0	0	0	0
ENSG00000263189	0	0	0	0	0	0	0	0	0	0
ENSG00000261965	0	0	0	0	0	0	0	0	0	1
ENSG00000288036	0	0	0	0	0	0	0	0	0	0
ENSG00000263199	0	0	0	0	0	0	0	0	0	0
ENSG00000263125	0	0	0	0	0	0	0	0	0	0
ENSG00000251809	0	0	0	0	0	0	0	0	0	0
ENSG00000141198	363	448	518	469	458	805	543	519	740	720
ENSG00000166260	440	560	513	449	587	634	728	654	569	503
ENSG00000279059	14	33	26	38	26	69	93	78	62	61
ENSG00000275710	3	0	4	3	0	4	2	4	1	1
ENSG00000166263	258	343	288	330	331	252	230	212	213	194
ENSG00000108924	2	3	5	0	3	2	1	1	3	1
ENSG00000263096	0	0	0	0	0	0	0	0	0	0
ENSG00000262079	0	0	0	0	0	0	0	0	0	0
ENSG00000108960	236	299	282	205	317	289	611	589	452	286
ENSG00000261873	0	0	0	0	0	0	0	0	0	0
ENSG00000236319	0	0	1	0	1	4	1	2	5	3
ENSG00000262135	0	0	0	0	0	0	0	0	0	0
ENSG00000200107	0	0	0	0	0	0	0	0	0	0
ENSG00000166292	85	123	56	64	56	0	0	0	0	0
ENSG00000141179	210	261	216	182	210	446	501	550	480	558
ENSG00000262052	0	0	0	0	0	0	2	2	0	0
ENSG00000153930	2	11	9	4	3	0	0	0	1	0
ENSG00000261882	1	0	1	0	2	1	0	1	2	2
ENSG00000279606	0	0	0	0	0	0	0	0	0	0
ENSG00000243058	0	0	0	0	0	0	0	0	0	0
ENSG00000183691	16	44	15	5	10	0	0	0	0	0
ENSG00000214226	41	33	32	30	41	21	28	28	30	12
ENSG00000283209	0	0	0	0	0	0	0	0	0	0
ENSG00000153933	66	84	80	87	65	9	64	17	30	18
ENSG00000121060	993	1219	1331	1031	1213	4471	3515	2447	4715	3318
ENSG00000212469	0	0	0	0	0	0	0	0	0	0
ENSG00000262408	0	0	0	0	0	0	0	0	0	0
ENSG00000262112	0	0	0	0	0	0	0	0	0	0
ENSG00000284542	0	0	0	0	0	0	0	0	0	0
ENSG00000274213	1	0	0	0	1	11	5	11	10	2
ENSG00000121058	225	276	281	255	310	316	387	359	281	220
ENSG00000262298	0	0	0	1	0	0	0	0	4	0
ENSG00000262623	0	0	0	0	0	0	0	0	0	0
ENSG00000121064	1071	1420	1062	964	1067	2338	3677	3024	3746	2426
ENSG00000263120	1	0	0	1	0	0	0	5	2	1
ENSG00000261192	0	0	0	0	0	0	0	0	1	0
ENSG00000263004	10	23	16	13	23	21	73	96	46	77
ENSG00000121057	261	359	311	262	344	673	481	545	473	435
ENSG00000263089	0	0	0	0	0	4	1	0	0	1
ENSG00000285785	0	0	0	0	0	0	0	0	0	0
ENSG00000286732	1	2	6	1	1	8	18	10	13	8
ENSG00000153944	2511	2916	3560	3061	3137	3613	1950	3882	4051	3646
ENSG00000279555	3	1	2	2	3	0	0	0	1	3
ENSG00000279281	0	0	3	0	0	0	0	0	0	0
ENSG00000266100	0	0	0	0	0	0	0	0	0	0
ENSG00000280028	0	0	0	2	0	0	0	0	0	0
ENSG00000263499	0	0	0	0	0	0	2	0	0	0
ENSG00000242889	0	1	0	0	0	0	0	0	0	1
ENSG00000238447	0	0	0	0	0	0	0	0	0	0
ENSG00000166329	0	0	0	0	0	0	0	0	0	0
ENSG00000265542	0	3	2	0	0	0	3	2	0	0
ENSG00000222976	0	0	0	0	0	0	0	0	0	0
ENSG00000181610	436	485	565	464	542	851	950	945	814	630
ENSG00000180891	1767	2137	2220	1975	2243	1126	1116	1273	1427	1337
ENSG00000264914	0	0	0	0	0	0	0	0	0	0
ENSG00000278642	0	1	3	0	1	1	0	0	0	0
ENSG00000136451	3290	4036	4267	3916	4252	968	925	1088	1248	1177
ENSG00000280233	6	4	3	1	7	5	0	0	2	1
ENSG00000266086	0	2	0	0	0	0	0	0	0	1
ENSG00000264112	36	46	37	63	42	95	62	51	79	64
ENSG00000136450	928	1037	1154	1016	1130	1203	845	781	1015	663
ENSG00000279069	10	21	16	16	11	19	29	40	32	29
ENSG00000285930	0	0	0	0	0	0	0	0	0	0
ENSG00000266290	1	0	0	0	0	0	0	0	1	0
ENSG00000264364	1912	2352	2267	2013	2382	3466	4647	6609	4870	4333
ENSG00000279207	166	171	155	187	151	117	184	221	117	147
ENSG00000141194	0	0	0	0	0	0	0	0	3	0
