"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"ENSG00000137766.17",14,0,34,16,0,0,0,0,0,0
"ENSG00000137767.14",187,185,166,116,182,213,117,56,127,63
"ENSG00000137770.14",509,655,692,665,638,516,382,356,379,273
"ENSG00000137776.17",1002,1283,1347,1289,1290,1390,1399,1008,1111,823
"ENSG00000137801.11",67475,24250,32344,29541,26626,484,41,32,326,1168
"ENSG00000137802.14",1058,1190,1336,1273,1094,718,922,718,760,685
"ENSG00000137804.14",203,582,495,494,397,1041,122,43,586,337
"ENSG00000137806.9",261,261,332,235,280,369,610,438,484,376
"ENSG00000137807.15",228,410,525,413,311,802,107,101,472,280
"ENSG00000137808.12",0,0,1,0,0,0,0,0,0,0
"ENSG00000137809.17",842,343,249,198,290,2,2,2,0,1
"ENSG00000137812.19",109,251,344,266,241,446,10,1,215,122
"ENSG00000137814.11",615,744,702,758,770,466,606,553,448,348
"ENSG00000137815.14",1317,1645,1700,1533,1662,1883,1975,2034,1791,1612
"ENSG00000137817.17",516,811,742,790,669,1028,976,1570,1078,918
"ENSG00000137818.12",11489,10988,9745,6646,10329,15234,16365,24231,20457,23196
"ENSG00000137819.14",197,180,219,199,98,12,6,1,0,1
"ENSG00000137821.11",114,131,101,104,118,28,35,23,31,20
"ENSG00000137822.12",573,869,779,708,783,588,649,647,647,607
"ENSG00000137824.16",922,1224,1055,742,1086,889,1141,1285,553,847
"ENSG00000137825.11",18,24,27,11,17,11,0,0,6,0
"ENSG00000137831.15",1394,1060,1130,791,858,1115,1682,1479,1044,884
"ENSG00000137834.15",7,8,10,5,6,16,33,91,59,45
"ENSG00000137841.12",11,275,50,12,19,27,57,92,6,8
"ENSG00000137842.7",343,453,417,342,406,391,228,215,348,277
"ENSG00000137843.12",14,24,29,8,17,19,6,2,2,1
"ENSG00000137845.15",3360,4610,4481,3633,3785,4686,5342,7001,5817,4880
"ENSG00000137857.17",122,381,211,69,79,0,3,5,3,4
"ENSG00000137860.12",0,0,0,0,0,0,0,0,0,0
"ENSG00000137868.19",132,31,20,2,5,0,0,0,0,0
"ENSG00000137869.15",5,10,5,13,12,3,0,0,0,1
"ENSG00000137871.20",395,515,490,526,502,202,285,211,216,171
"ENSG00000137872.16",149,638,530,15,312,1164,718,1529,715,1241
"ENSG00000137875.4",0,2,1,1,0,0,0,0,1,0
"ENSG00000137876.10",1103,1047,993,1001,1071,1075,1226,1128,1084,897
"ENSG00000137877.10",75,234,237,311,155,192,137,100,230,110
"ENSG00000137878.17",3,1,1,0,0,1,1,1,1,1
"ENSG00000137880.6",24,31,22,16,19,24,15,22,27,42
"ENSG00000137936.18",1236,1336,1354,1060,1118,1416,1194,1785,1354,1338
"ENSG00000137941.17",952,1239,1242,1365,1164,247,326,254,352,372
"ENSG00000137942.16",1270,1309,1274,1223,1229,1258,1689,1550,1438,1118
"ENSG00000137944.18",557,491,684,541,444,1096,1218,1059,1410,787
"ENSG00000137947.12",344,396,340,332,403,765,879,952,752,616
"ENSG00000137948.18",0,0,1,0,0,0,0,0,0,0
"ENSG00000137955.16",716,770,732,802,741,1413,1259,1259,1062,736
"ENSG00000137959.16",121,174,93,102,70,9203,2952,4711,11463,4511
"ENSG00000137960.6",2,0,2,1,1,1,1,3,4,1
"ENSG00000137962.13",986,122,34,18,29,387,571,84,49,108
"ENSG00000137965.11",490,599,535,469,472,2399,1077,980,2088,740
"ENSG00000137968.16",28,45,34,121,45,0,0,2,0,0
"ENSG00000137970.7",1231,966,965,747,1479,1466,1537,1751,2125,1800
"ENSG00000137975.8",27,7,9,5,4,6,7,6,2,3
"ENSG00000137976.7",0,0,1,0,0,15,18,30,56,30
"ENSG00000137992.14",602,697,620,631,607,578,759,797,706,676
"ENSG00000137996.12",541,467,567,492,472,952,901,796,913,649
"ENSG00000138002.15",396,553,524,521,522,449,454,586,492,580
"ENSG00000138018.18",1137,1022,1245,1140,1203,1269,891,804,918,799
"ENSG00000138028.16",54,51,40,17,50,127,106,51,104,132
"ENSG00000138029.14",2099,2681,2508,2122,2425,4368,6055,5709,5686,4170
"ENSG00000138030.13",115,204,205,145,249,82,42,36,69,82
"ENSG00000138031.14",527,728,512,324,466,928,646,661,486,629
"ENSG00000138032.21",505,638,553,511,632,1358,1903,2926,2143,2003
"ENSG00000138035.15",473,553,614,535,593,2493,905,708,1781,1036
"ENSG00000138036.18",116,149,127,117,110,270,398,464,366,271
"ENSG00000138039.15",0,0,0,0,0,0,0,0,0,0
"ENSG00000138050.15",68,65,91,111,72,102,177,84,96,78
"ENSG00000138061.12",702,936,918,1032,964,1592,4678,4285,1402,3362
"ENSG00000138068.10",45,44,65,9,24,0,0,0,0,0
"ENSG00000138069.18",3432,3383,3404,3096,3436,4782,5294,5837,5881,4433
"ENSG00000138071.13",8342,7893,9913,9207,8679,6543,6812,5857,6490,4485
"ENSG00000138073.14",1002,1096,1072,929,1082,1530,1883,1788,1847,1738
"ENSG00000138074.15",589,629,722,623,614,1233,991,814,957,864
"ENSG00000138075.14",0,0,0,0,0,2,0,0,0,0
"ENSG00000138078.15",1832,2190,2003,2207,2221,1810,2584,2645,2044,1804
"ENSG00000138079.14",0,0,1,2,1,0,1,2,3,2
"ENSG00000138080.14",4433,3987,3512,2566,3587,485,81,170,311,159
"ENSG00000138081.20",1190,1276,1265,1280,1346,1347,1468,1388,1487,1161
"ENSG00000138083.5",0,0,0,0,0,0,0,0,0,0
"ENSG00000138085.16",2071,2561,1978,1788,2146,1888,2469,3018,2753,2386
"ENSG00000138092.11",390,587,663,552,490,504,245,273,383,327
"ENSG00000138095.19",1734,1579,1879,1432,1874,4885,3714,4000,3948,4720
"ENSG00000138100.13",0,0,0,0,0,0,0,0,1,0
"ENSG00000138101.18",40,53,42,26,26,232,237,425,344,317
"ENSG00000138107.13",4116,4480,5072,4212,4677,4863,5963,7341,6992,7122
"ENSG00000138109.11",0,0,0,0,0,1,1,0,0,0
"ENSG00000138111.14",161,330,218,239,147,129,125,363,212,176
"ENSG00000138115.14",1,0,0,0,5,0,0,0,0,0
"ENSG00000138119.17",3690,4603,7533,6187,5682,338,269,133,365,298
"ENSG00000138131.4",988,74,194,230,180,25,2,7,12,3
"ENSG00000138134.12",70,33,73,39,61,75,59,32,45,48
"ENSG00000138135.7",51,7,11,0,1,43,76,32,18,31
"ENSG00000138136.6",0,0,0,0,0,0,0,0,0,0
"ENSG00000138138.13",1268,1469,1515,1401,1456,2503,2773,2757,2220,1875
"ENSG00000138152.9",22,33,28,20,20,0,0,0,0,2
"ENSG00000138160.6",253,364,571,462,390,988,108,96,526,283
"ENSG00000138161.14",9,7,4,0,9,5,4,0,2,1
"ENSG00000138162.19",1280,2100,1788,1882,2124,334,521,434,270,255
"ENSG00000138166.6",653,566,377,367,457,146,93,32,35,22
"ENSG00000138172.11",1121,1684,1585,1113,1157,100,168,195,303,257
"ENSG00000138175.9",791,1009,928,758,964,462,549,760,629,565
"ENSG00000138180.16",201,369,528,400,346,776,34,10,322,160
"ENSG00000138182.14",155,204,276,302,223,526,108,82,272,134
"ENSG00000138185.20",16,29,22,17,21,14,12,16,17,16
"ENSG00000138190.17",217,247,312,250,267,180,173,131,190,123
"ENSG00000138193.15",362,448,668,660,491,22,14,9,20,9
"ENSG00000138207.14",2,0,2,0,0,1,0,3,1,4
"ENSG00000138231.13",377,426,426,365,462,451,364,334,316,277
"ENSG00000138246.17",1667,1701,1930,1950,1719,5342,3434,4812,5427,4107
"ENSG00000138271.6",0,0,0,0,0,0,0,0,0,0
"ENSG00000138279.16",2266,2722,2658,2078,2605,1411,1858,1549,1518,1248
"ENSG00000138286.15",497,515,562,439,572,359,736,784,644,506
"ENSG00000138303.18",486,721,675,589,660,641,642,799,720,582
"ENSG00000138308.6",0,0,0,0,2,1,4,2,1,1
"ENSG00000138311.17",155,125,90,46,57,51,67,28,87,35
"ENSG00000138315.13",0,0,0,2,0,1,2,3,0,0
"ENSG00000138316.11",320,58,27,20,28,21,69,64,15,72
"ENSG00000138326.20",5291,5374,4682,3853,4795,6628,6680,8287,9336,7493
"ENSG00000138336.9",119,124,124,152,119,119,84,64,78,93
"ENSG00000138346.15",30,59,70,70,56,167,126,29,76,43
"ENSG00000138347.15",0,0,5,2,2,57,31,8,48,27
"ENSG00000138356.14",22,16,25,15,16,20,44,7,21,23
"ENSG00000138363.15",741,812,796,574,745,2504,2815,3550,3505,3544
"ENSG00000138375.12",594,651,630,510,611,892,1076,1461,1245,1130
"ENSG00000138376.11",203,244,222,206,255,182,58,90,123,82
"ENSG00000138378.19",5,7,6,0,2,16,19,12,8,19
"ENSG00000138379.5",55,9,27,58,17,1,2,2,3,1
"ENSG00000138380.18",116,142,135,159,118,140,220,222,225,166
"ENSG00000138381.10",602,643,683,673,752,917,987,744,847,660
"ENSG00000138382.15",362,406,359,300,386,456,576,528,548,347
"ENSG00000138385.16",1247,1288,1462,1334,1409,1917,1857,1361,1695,1072
"ENSG00000138386.17",566,811,715,631,675,920,612,1068,917,796
"ENSG00000138395.16",3,5,1,0,0,143,322,959,539,363
"ENSG00000138398.16",806,925,855,982,993,778,873,819,797,577
"ENSG00000138399.18",284,326,373,306,282,263,322,159,218,140
"ENSG00000138400.13",5,3,2,0,6,12,36,39,21,24
"ENSG00000138411.13",231,137,96,132,127,30,4,6,2,2
"ENSG00000138413.13",2300,2266,2476,2259,2455,4732,4425,3753,5128,3840
"ENSG00000138430.16",1048,1154,1238,1031,1185,1375,1146,1040,1448,1104
"ENSG00000138433.16",384,433,430,388,440,462,562,596,606,425
"ENSG00000138434.17",2934,3443,3872,3459,3177,3564,3042,2785,3421,3186
"ENSG00000138435.16",15,9,2,2,1,32,7,1,19,7
"ENSG00000138439.12",165,215,195,148,166,193,209,312,240,249
"ENSG00000138442.9",493,569,593,512,487,1195,1251,1132,1110,828
"ENSG00000138443.16",1557,2109,1997,1859,1745,1213,1070,1584,1339,1192
"ENSG00000138448.12",6426,6807,6976,6251,5773,2401,2055,1764,2192,2288
"ENSG00000138449.10",15,9,7,6,7,1,20,18,5,10
"ENSG00000138459.9",964,991,1025,876,999,1180,1280,1377,1376,1097
"ENSG00000138463.9",289,355,303,262,328,666,891,625,518,374
"ENSG00000138468.16",310,515,504,506,386,227,244,328,311,245
"ENSG00000138472.11",0,0,0,0,0,1,0,0,0,0
"ENSG00000138483.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000138495.6",244,241,230,205,227,396,331,403,436,291
"ENSG00000138496.16",544,748,843,726,780,4067,2342,2339,4470,1876
"ENSG00000138587.6",35,70,60,62,58,68,23,13,34,13
"ENSG00000138592.14",1323,1620,1577,1534,1529,1519,1718,1479,1448,1238
"ENSG00000138593.9",3625,4612,4667,4461,4298,2751,2777,3164,2851,2999
"ENSG00000138594.14",1976,1792,2245,1819,1811,1560,1650,1541,1399,1165
"ENSG00000138600.10",3696,4138,4340,3367,3660,1293,1166,1016,1276,1068
"ENSG00000138604.10",729,815,847,636,666,529,581,496,556,461
"ENSG00000138606.19",184,344,197,141,225,229,312,741,642,643
"ENSG00000138613.14",419,368,443,351,327,1888,2480,3327,2545,1916
"ENSG00000138614.15",659,748,781,683,758,909,967,1067,977,850
"ENSG00000138615.6",119,73,10,12,5,0,2,4,3,2
"ENSG00000138617.15",92,130,133,88,125,103,161,155,125,139
"ENSG00000138621.12",62,92,62,73,125,119,88,153,104,151
"ENSG00000138622.4",2,1,0,0,0,1,0,0,0,1
"ENSG00000138623.10",2198,414,336,271,267,766,1328,1485,1267,1737
"ENSG00000138629.16",712,846,699,608,675,925,886,1616,1248,1164
"ENSG00000138639.18",1551,2553,1580,1303,1938,778,365,1076,859,906
"ENSG00000138640.15",254,301,252,244,266,804,1380,1406,1090,914
"ENSG00000138641.18",198,235,230,233,211,231,398,508,487,451
"ENSG00000138642.14",129,258,224,194,142,2935,894,1396,2942,1167
"ENSG00000138646.9",23,29,27,17,29,2739,1086,1005,2867,1040
"ENSG00000138650.9",81,70,70,81,52,3,1,0,8,3
"ENSG00000138653.10",21,34,21,25,23,0,0,0,0,0
"ENSG00000138658.15",53,102,91,102,82,123,27,27,48,39
"ENSG00000138660.12",277,325,329,290,313,697,824,650,677,435
"ENSG00000138663.9",708,701,799,675,715,739,922,852,904,690
"ENSG00000138668.19",2438,2773,3180,2585,3166,3207,2540,2364,2824,2106
"ENSG00000138669.9",3,0,2,0,1,0,1,4,1,2
"ENSG00000138670.17",67,69,28,52,33,21,25,24,48,23
"ENSG00000138674.17",6492,6518,7037,6198,6403,4261,5506,6383,5006,5161
"ENSG00000138675.16",602,503,753,573,558,0,0,0,0,0
"ENSG00000138678.11",250,210,369,80,178,142,190,72,109,31
"ENSG00000138684.9",0,0,0,0,0,0,0,0,0,0
"ENSG00000138685.15",560,393,289,288,521,42,32,37,15,54
"ENSG00000138686.10",344,302,302,314,299,433,503,425,410,320
"ENSG00000138688.15",1049,1374,1327,1691,1238,1294,1455,1411,1390,1780
"ENSG00000138696.11",13,12,16,12,6,24,1,0,45,16
"ENSG00000138698.14",2043,2699,2951,2437,2915,1161,1008,994,1164,1063
"ENSG00000138709.19",270,305,344,258,306,178,207,156,177,156
"ENSG00000138722.10",2,3,0,0,0,0,3,2,0,1
"ENSG00000138735.16",81,168,90,65,85,19,26,36,27,27
"ENSG00000138738.10",107,114,137,122,167,69,74,87,90,71
"ENSG00000138741.11",3,2,1,1,4,0,0,0,0,0
"ENSG00000138744.16",257,173,290,147,226,122,69,31,67,104
"ENSG00000138750.15",418,561,466,423,560,337,316,336,285,237
"ENSG00000138755.6",2,1,0,4,1,619,20,7,19,3
"ENSG00000138756.17",729,806,688,668,644,1101,866,945,1043,1008
"ENSG00000138757.14",2320,2537,2687,2570,2505,5017,5470,5355,4239,3650
"ENSG00000138758.11",6234,3963,4730,3637,2988,2783,1603,1492,2158,1602
"ENSG00000138759.19",16,5,11,7,13,167,31,196,140,489
"ENSG00000138760.10",21348,26507,23562,19993,21547,13434,8644,9474,11484,8880
"ENSG00000138764.15",729,843,743,616,621,397,746,1112,685,740
"ENSG00000138767.13",369,323,478,465,501,692,618,498,609,575
"ENSG00000138768.14",1911,1773,2053,1857,1811,1789,2230,1888,2067,1785
"ENSG00000138769.11",44,66,38,56,32,180,151,200,207,190
"ENSG00000138771.16",139,30,27,6,10,5,1,1,1,1
"ENSG00000138772.13",40,49,63,40,63,115,11,19,77,53
"ENSG00000138777.20",384,447,470,438,493,896,958,967,1113,833
"ENSG00000138778.12",113,197,329,306,213,552,69,29,311,132
"ENSG00000138780.14",241,326,349,266,347,354,211,164,234,167
"ENSG00000138785.15",333,424,353,352,435,535,526,674,586,402
"ENSG00000138792.10",23,2,0,2,4,0,0,1,0,0
"ENSG00000138794.10",250,331,314,243,300,295,267,347,316,266
"ENSG00000138795.10",234,510,582,434,337,1582,1039,1526,1661,1431
"ENSG00000138796.16",254,347,322,281,328,1128,1217,1544,1518,1235
"ENSG00000138798.13",17,19,25,53,20,15,30,1,16,6
"ENSG00000138801.9",1624,1970,1797,1625,1906,1991,1694,2439,2505,2216
"ENSG00000138802.11",898,984,1075,983,1054,1313,1389,1350,1242,1090
"ENSG00000138813.10",0,0,0,0,0,0,0,0,0,0
"ENSG00000138814.17",833,1179,1066,1002,1092,673,659,737,595,552
"ENSG00000138821.13",111,120,162,90,130,253,220,113,146,107
"ENSG00000138823.13",0,0,1,2,1,4,9,8,5,2
"ENSG00000138829.12",1150,269,353,133,135,145,90,139,19,127
"ENSG00000138834.12",537,996,946,1146,691,682,424,412,655,715
"ENSG00000138835.22",1237,1220,883,892,1064,180,539,435,252,169
"ENSG00000138867.16",1640,1809,2018,1850,1750,2951,2977,4254,4077,3781
"ENSG00000138892.11",0,0,0,0,0,0,0,0,0,0
"ENSG00000138942.16",1339,1367,1448,1231,1271,1265,1516,1828,1573,1446
"ENSG00000138944.8",3503,3433,4559,3423,2598,6,6,5,1,0
"ENSG00000138964.17",0,0,1,0,0,0,1,0,0,0
"ENSG00000139044.12",1318,1885,1878,1454,1327,78,48,25,48,42
"ENSG00000139053.3",0,0,0,0,0,5,7,1,4,4
"ENSG00000139055.7",0,0,0,0,0,0,0,0,0,0
"ENSG00000139083.10",433,446,485,381,400,1022,835,876,947,611
"ENSG00000139112.11",775,778,730,692,607,1335,2689,2884,2062,1788
"ENSG00000139116.18",42,35,32,11,31,346,557,316,226,233
"ENSG00000139117.14",410,485,499,435,460,403,554,303,307,302
"ENSG00000139131.13",250,257,299,206,242,414,471,424,493,481
"ENSG00000139132.14",283,290,349,349,267,385,399,308,374,318
"ENSG00000139133.7",48,51,85,53,75,100,88,48,67,45
"ENSG00000139144.9",0,0,0,0,0,0,0,0,0,0
"ENSG00000139146.14",248,259,302,195,274,615,683,601,346,401
"ENSG00000139151.16",0,0,0,0,0,0,0,0,0,0
"ENSG00000139154.15",635,672,715,655,709,597,582,700,592,533
"ENSG00000139155.8",0,1,1,0,0,54,154,56,97,24
"ENSG00000139160.13",78,85,72,72,65,113,118,174,147,114
"ENSG00000139163.16",859,859,982,979,839,1445,1743,1532,1443,1237
"ENSG00000139168.8",568,604,584,571,625,509,529,618,629,457
"ENSG00000139173.10",184,285,235,238,242,447,589,1377,943,1074
"ENSG00000139174.12",446,455,270,292,193,28,52,67,107,121
"ENSG00000139178.11",394,720,499,503,536,430,414,397,452,261
"ENSG00000139180.11",648,790,755,650,752,1161,925,1044,1215,826
"ENSG00000139182.15",956,1662,1302,1092,1303,96,142,117,138,92
"ENSG00000139187.10",15,30,17,14,37,18,30,37,22,18
"ENSG00000139190.16",66,110,84,128,63,41,72,42,44,32
"ENSG00000139192.12",111,220,103,173,171,228,166,398,400,352
"ENSG00000139193.3",1,0,0,1,1,2,2,2,3,1
"ENSG00000139194.8",0,2,1,0,3,0,0,0,0,0
"ENSG00000139197.10",529,805,738,624,561,680,1131,1442,1184,873
"ENSG00000139200.13",44,56,17,10,20,0,0,0,1,0
"ENSG00000139209.16",3,1,0,0,0,0,0,0,0,0
"ENSG00000139211.6",36,144,52,64,88,93,66,12,84,21
"ENSG00000139218.18",1786,2112,2327,2012,2052,1422,1365,1207,1218,1208
"ENSG00000139219.19",863,580,645,813,475,31,17,7,62,35
"ENSG00000139220.16",43,42,6,13,43,9,0,4,2,15
"ENSG00000139223.3",0,0,0,0,0,1,0,0,0,0
"ENSG00000139233.7",663,744,772,650,806,868,865,965,845,641
"ENSG00000139239.7",310,348,281,175,317,494,451,752,694,680
"ENSG00000139263.11",143,207,161,149,160,119,101,133,116,115
"ENSG00000139266.6",632,905,648,580,774,384,622,672,513,568
"ENSG00000139269.3",19,1,0,0,3,0,0,0,1,0
"ENSG00000139278.10",1649,1709,2108,2367,1771,22,3,1,10,2
"ENSG00000139287.13",0,0,0,0,0,0,0,0,0,0
"ENSG00000139289.13",4645,5678,5667,5294,5634,5408,6148,6329,4885,5103
"ENSG00000139291.14",879,1115,1098,915,1026,609,614,636,796,644
"ENSG00000139292.13",6,6,1,0,2,0,0,0,0,0
"ENSG00000139304.16",0,0,0,0,1,0,0,0,0,0
"ENSG00000139318.8",2365,1669,1708,1373,1405,2297,512,303,1521,1459
"ENSG00000139323.14",238,220,236,218,204,305,272,242,359,226
"ENSG00000139324.12",1458,1338,1525,1422,1413,616,690,467,466,437
"ENSG00000139329.5",3563,621,174,94,126,16,61,28,24,13
"ENSG00000139330.5",0,0,0,0,0,0,0,0,0,0
"ENSG00000139343.10",379,340,351,300,442,505,433,340,442,347
"ENSG00000139344.8",5,10,14,9,7,12,3,8,17,8
"ENSG00000139350.11",779,720,725,621,722,530,433,321,386,277
"ENSG00000139351.15",0,0,2,1,0,1,1,2,3,0
"ENSG00000139352.4",0,0,2,0,0,0,0,1,0,0
"ENSG00000139354.11",764,1126,1395,1231,979,1174,768,774,954,1323
"ENSG00000139364.10",289,738,155,270,391,15,7,38,34,28
"ENSG00000139370.12",856,954,983,833,937,1405,2008,1447,1367,1197
"ENSG00000139372.15",735,748,853,747,768,561,433,346,378,320
"ENSG00000139405.16",330,352,358,281,316,520,545,615,620,602
"ENSG00000139410.15",70,93,61,121,57,259,299,433,341,230
"ENSG00000139428.12",1025,1055,1064,1134,1398,892,863,1014,1529,1404
"ENSG00000139433.10",1302,1693,1464,1561,1576,571,779,1037,841,1100
"ENSG00000139436.21",1127,1403,1524,1355,1322,1488,1292,1350,1299,1172
"ENSG00000139437.18",325,393,370,330,381,459,358,447,501,464
"ENSG00000139438.5",96,72,76,53,50,333,429,711,566,616
"ENSG00000139445.18",0,0,0,0,0,2,49,10,7,3
"ENSG00000139496.16",715,754,893,752,833,1309,1164,753,771,642
"ENSG00000139505.11",908,928,998,917,947,1084,953,847,876,682
"ENSG00000139508.14",107,80,121,87,87,190,448,258,424,415
"ENSG00000139514.13",2194,2025,2335,2271,1892,3762,4553,3496,2944,3061
"ENSG00000139515.6",0,0,0,0,0,0,0,0,0,0
"ENSG00000139517.9",117,112,121,102,119,878,716,819,902,730
"ENSG00000139531.13",238,350,259,279,313,450,490,476,488,403
"ENSG00000139537.11",1,0,0,1,3,3,5,10,15,7
"ENSG00000139540.12",0,0,0,0,0,1,3,1,1,1
"ENSG00000139546.11",313,403,418,339,319,749,604,681,703,722
"ENSG00000139547.7",1,1,1,5,1,0,8,2,9,2
"ENSG00000139549.4",1514,2454,1699,1901,1682,15,2,8,3,6
"ENSG00000139567.12",688,167,227,71,103,22,50,20,10,9
"ENSG00000139572.4",1,0,0,0,0,0,0,0,0,0
"ENSG00000139574.8",0,0,0,0,0,0,0,0,0,0
"ENSG00000139579.13",793,974,922,883,986,835,752,961,993,958
"ENSG00000139597.18",42,117,77,64,85,17,46,171,143,115
"ENSG00000139610.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000139613.12",2530,3798,3258,3312,3583,2017,1838,2678,2605,2873
"ENSG00000139618.15",76,97,123,90,95,330,102,45,163,106
"ENSG00000139620.12",362,340,384,369,337,386,526,349,328,330
"ENSG00000139624.13",1044,1279,1214,1069,1131,1504,1370,1565,1407,1284
"ENSG00000139625.13",548,954,641,761,574,1267,1577,1707,1883,1546
"ENSG00000139626.16",5,5,9,6,7,45,72,35,84,55
"ENSG00000139629.16",194,120,346,152,100,12,55,68,8,48
"ENSG00000139631.18",54,100,75,82,67,216,191,163,293,215
"ENSG00000139636.15",333,548,487,408,345,690,956,891,804,854
"ENSG00000139637.14",605,719,680,555,690,638,709,1051,821,801
"ENSG00000139641.12",4685,6384,6338,5258,5349,4496,4161,5546,6130,6599
"ENSG00000139644.13",14817,16657,15967,13425,17408,14077,15418,19379,16905,15650
"ENSG00000139645.10",3322,3618,4240,3934,3667,5349,5981,6022,5158,6352
"ENSG00000139648.7",0,0,0,0,0,0,0,1,0,0
"ENSG00000139651.11",619,788,676,551,688,611,1006,1137,681,773
"ENSG00000139656.7",0,0,0,0,0,0,1,1,1,1
"ENSG00000139668.9",420,425,438,475,436,490,421,480,402,372
"ENSG00000139675.12",141,169,147,172,164,140,150,134,104,85
"ENSG00000139679.15",73,80,99,82,86,471,687,749,473,415
"ENSG00000139684.14",1531,1674,1616,1317,1725,1893,2385,2673,2380,1858
"ENSG00000139687.15",1294,1689,1992,1649,1601,2092,1654,1972,1874,1382
"ENSG00000139697.14",1011,983,1145,1019,1000,1353,1418,1211,1108,1067
"ENSG00000139714.12",11,21,11,26,21,5,10,4,11,7
"ENSG00000139718.10",705,733,810,717,709,677,654,720,612,763
"ENSG00000139719.11",639,787,761,608,710,1055,1161,1299,1133,977
"ENSG00000139722.7",5022,5819,6349,5777,6508,3162,4390,4765,3759,3927
"ENSG00000139725.8",47,85,68,72,61,103,85,73,111,111
"ENSG00000139726.11",1367,1634,1664,1436,1586,1905,1813,1511,1783,1420
"ENSG00000139734.19",107,186,218,198,144,444,23,16,213,144
"ENSG00000139737.22",23,34,51,110,81,576,1357,405,900,128
"ENSG00000139746.15",740,881,902,947,808,988,933,795,796,640
"ENSG00000139767.10",2,1,4,1,4,4,8,10,11,7
"ENSG00000139780.7",0,0,0,0,0,0,0,0,0,0
"ENSG00000139793.18",1478,1376,1703,1105,1325,1694,1016,1395,1220,1377
"ENSG00000139797.8",0,0,0,0,0,0,0,0,0,0
"ENSG00000139800.8",0,0,0,0,0,0,0,0,0,0
"ENSG00000139826.6",380,397,501,420,439,458,474,397,378,316
"ENSG00000139832.5",48,95,112,86,76,562,1378,761,918,1000
"ENSG00000139835.14",6,0,0,2,0,68,291,249,131,100
"ENSG00000139842.15",1382,1374,1561,1347,1385,2068,1863,2115,2006,1532
"ENSG00000139865.16",0,0,0,0,0,0,0,0,0,0
"ENSG00000139874.6",53,24,2,11,20,0,1,1,2,1
"ENSG00000139880.19",36,70,54,44,74,47,34,28,67,39
"ENSG00000139890.10",2,1,0,0,2,28,20,9,3,3
"ENSG00000139899.11",36,63,29,51,38,50,77,56,70,32
"ENSG00000139908.15",0,1,0,0,0,1,0,0,0,0
"ENSG00000139910.20",251,275,257,329,390,1,0,1,3,0
"ENSG00000139914.6",3,2,1,0,1,1,0,4,4,8
